2024-02-26 01:47:59,2024-02-26/1001_01-47-52_img_2.jpg,"tensor([270.5789, 106.8043, 389.3430, 120.5821])",fp
2024-02-26 01:48:01,2024-02-26/1001_01-47-52_img_2.jpg,"tensor([129.8605, 251.2697, 287.4967, 274.2120])",fu
2024-02-26 01:48:03,2024-02-26/1001_01-47-52_img_4.jpg,"tensor([331.6225, 520.8721, 422.8790, 532.6318])",fu
2024-02-26 01:48:05,2024-02-26/1001_01-47-52_img_5.jpg,"tensor([336.2762, 341.4069, 425.1438, 353.6667])",fu
2024-02-26 01:48:07,2024-02-26/1001_01-47-52_img_6.jpg,"tensor([331.7275, 228.0621, 423.8450, 240.1047])",fu
2024-02-26 01:48:09,2024-02-26/1001_01-47-52_img_7.jpg,"tensor([333.2454, 152.7049, 422.9291, 164.3840])",fu
2024-02-26 01:48:11,2024-02-26/1001_01-47-52_img_7.jpg,"tensor([268.4166, 538.7706, 388.6967, 553.8199])",fp
2024-02-26 01:48:13,2024-02-26/1001_01-47-52_img_8.jpg,"tensor([128.2576, 513.9711, 288.3355, 537.3392])",fu
2024-02-26 01:48:16,2024-02-26/1001_01-47-52_img_8.jpg,"tensor([276.4471, 370.1059, 391.0555, 383.4367])",fp
2024-02-26 01:48:17,2024-02-26/1001_01-47-52_img_9.jpg,"tensor([129.5610, 387.1150, 289.2544, 409.6750])",fu
2024-02-26 01:48:20,2024-02-26/1001_01-47-52_img_9.jpg,"tensor([275.3879, 242.5490, 390.9910, 255.8529])",fp
2024-02-26 01:48:22,2024-02-26/1001_01-47-52_img_10.jpg,"tensor([130.8649, 275.7978, 288.1224, 297.6186])",fu
2024-02-26 01:48:24,2024-02-26/1001_01-47-52_img_10.jpg,"tensor([272.1197, 130.5688, 394.2586, 143.8029])",fp
2024-02-27 22:32:52,2024-02-27/1001_22-32-44_img_2.jpg,"tensor([270.5789, 106.8043, 389.3430, 120.5821])",fp
2024-02-27 22:32:52,2024-02-27/1001_22-32-44_img_2.jpg,"tensor([129.8605, 251.2697, 287.4967, 274.2120])",fu
2024-02-27 22:32:54,2024-02-27/1001_22-32-44_img_4.jpg,"tensor([331.6225, 520.8721, 422.8790, 532.6318])",fu
2024-02-27 22:32:56,2024-02-27/1001_22-32-44_img_5.jpg,"tensor([336.2762, 341.4069, 425.1438, 353.6667])",fu
2024-02-27 22:37:34,2024-02-27/1001_22-37-26_img_2.jpg,"tensor([270.5789, 106.8043, 389.3430, 120.5821])",fp
2024-02-27 22:37:34,2024-02-27/1001_22-37-26_img_2.jpg,"tensor([129.8605, 251.2697, 287.4967, 274.2120])",fu
2024-02-27 22:37:36,2024-02-27/1001_22-37-26_img_4.jpg,"tensor([331.6225, 520.8721, 422.8790, 532.6318])",fu
2024-02-27 22:37:39,2024-02-27/1001_22-37-26_img_5.jpg,"tensor([336.2762, 341.4069, 425.1438, 353.6667])",fu
2024-02-27 22:37:41,2024-02-27/1001_22-37-26_img_6.jpg,"tensor([331.7275, 228.0621, 423.8450, 240.1047])",fu
2024-02-27 22:37:43,2024-02-27/1001_22-37-26_img_7.jpg,"tensor([333.2454, 152.7049, 422.9291, 164.3840])",fu
2024-02-27 22:37:43,2024-02-27/1001_22-37-26_img_7.jpg,"tensor([268.4166, 538.7706, 388.6967, 553.8199])",fp
2024-02-27 22:37:50,2024-02-27/1001_22-37-26_img_8.jpg,"tensor([128.2576, 513.9711, 288.3355, 537.3392])",fu
2024-02-27 22:37:50,2024-02-27/1001_22-37-26_img_8.jpg,"tensor([276.4471, 370.1059, 391.0555, 383.4367])",fp
2024-02-27 22:38:03,2024-02-27/1001_22-37-26_img_9.jpg,"tensor([129.5610, 387.1150, 289.2544, 409.6750])",fu
2024-02-27 22:38:03,2024-02-27/1001_22-37-26_img_9.jpg,"tensor([275.3879, 242.5490, 390.9910, 255.8529])",fp
2024-02-27 22:38:05,2024-02-27/1001_22-37-26_img_10.jpg,"tensor([130.8649, 275.7978, 288.1224, 297.6186])",fu
2024-02-27 22:38:05,2024-02-27/1001_22-37-26_img_10.jpg,"tensor([272.1197, 130.5688, 394.2586, 143.8029])",fp
2024-03-09 13:24:37,2024-03-09/1001_13-24-31_img_2.jpg,"tensor([270.5789, 106.8043, 389.3430, 120.5821])",fp
2024-03-09 13:24:37,2024-03-09/1001_13-24-31_img_2.jpg,"tensor([129.8605, 251.2697, 287.4967, 274.2120])",fu
2024-03-09 13:24:39,2024-03-09/1001_13-24-31_img_4.jpg,"tensor([331.6225, 520.8721, 422.8790, 532.6318])",fu
2024-03-09 13:24:41,2024-03-09/1001_13-24-31_img_5.jpg,"tensor([336.2762, 341.4069, 425.1438, 353.6667])",fu
2024-03-09 13:24:43,2024-03-09/1001_13-24-31_img_6.jpg,"tensor([331.7275, 228.0621, 423.8450, 240.1047])",fu
2024-03-09 13:24:46,2024-03-09/1001_13-24-31_img_7.jpg,"tensor([333.2454, 152.7049, 422.9291, 164.3840])",fu
2024-03-09 13:24:46,2024-03-09/1001_13-24-31_img_7.jpg,"tensor([268.4166, 538.7706, 388.6967, 553.8199])",fp
2024-03-09 13:24:47,2024-03-09/1001_13-24-31_img_8.jpg,"tensor([128.2576, 513.9711, 288.3355, 537.3392])",fu
2024-03-09 13:24:47,2024-03-09/1001_13-24-31_img_8.jpg,"tensor([276.4471, 370.1059, 391.0555, 383.4367])",fp
2024-03-09 13:24:49,2024-03-09/1001_13-24-31_img_9.jpg,"tensor([129.5610, 387.1150, 289.2544, 409.6750])",fu
2024-03-09 13:24:49,2024-03-09/1001_13-24-31_img_9.jpg,"tensor([275.3879, 242.5490, 390.9910, 255.8529])",fp
2024-03-09 13:24:53,2024-03-09/1001_13-24-31_img_10.jpg,"tensor([130.8649, 275.7978, 288.1224, 297.6186])",fu
2024-03-09 13:24:53,2024-03-09/1001_13-24-31_img_10.jpg,"tensor([272.1197, 130.5688, 394.2586, 143.8029])",fp
2024-03-09 15:26:57,2024-03-09/1001_15-26-50_img_2.jpg,"tensor([270.5789, 106.8043, 389.3430, 120.5821])",fp
2024-03-09 15:26:57,2024-03-09/1001_15-26-50_img_2.jpg,"tensor([129.8605, 251.2697, 287.4967, 274.2120])",fu
2024-03-09 15:26:59,2024-03-09/1001_15-26-50_img_4.jpg,"tensor([331.6225, 520.8721, 422.8790, 532.6318])",fu
2024-03-09 15:27:01,2024-03-09/1001_15-26-50_img_5.jpg,"tensor([336.2762, 341.4069, 425.1438, 353.6667])",fu
2024-03-09 15:27:03,2024-03-09/1001_15-26-50_img_6.jpg,"tensor([331.7275, 228.0621, 423.8450, 240.1047])",fu
2024-03-09 15:27:06,2024-03-09/1001_15-26-50_img_7.jpg,"tensor([333.2454, 152.7049, 422.9291, 164.3840])",fu
2024-03-09 15:27:06,2024-03-09/1001_15-26-50_img_7.jpg,"tensor([268.4166, 538.7706, 388.6967, 553.8199])",fp
2024-03-09 15:27:09,2024-03-09/1001_15-26-50_img_8.jpg,"tensor([128.2576, 513.9711, 288.3355, 537.3392])",fu
2024-03-09 15:27:10,2024-03-09/1001_15-26-50_img_8.jpg,"tensor([276.4471, 370.1059, 391.0555, 383.4367])",fp
2024-03-09 15:27:12,2024-03-09/1001_15-26-50_img_9.jpg,"tensor([129.5610, 387.1150, 289.2544, 409.6750])",fu
2024-03-09 15:27:12,2024-03-09/1001_15-26-50_img_9.jpg,"tensor([275.3879, 242.5490, 390.9910, 255.8529])",fp
2024-03-09 15:27:16,2024-03-09/1001_15-26-50_img_10.jpg,"tensor([130.8649, 275.7978, 288.1224, 297.6186])",fu
2024-03-09 15:27:16,2024-03-09/1001_15-26-50_img_10.jpg,"tensor([272.1197, 130.5688, 394.2586, 143.8029])",fp
2024-03-09 15:40:43,2024-03-09/1001_15-40-10_img_1.jpg,"tensor([ 81.2188, 534.3253, 186.2445, 549.6024])",fu
2024-03-09 15:40:49,2024-03-09/1001_15-40-10_img_2.jpg,"tensor([ 92.9088, 419.0911, 205.7531, 436.1978])",fu
2024-03-09 15:40:52,2024-03-09/1001_15-40-10_img_3.jpg,"tensor([102.6331, 130.8518, 214.6670, 149.2269])",fu
2024-03-09 15:40:52,2024-03-09/1001_15-40-10_img_3.jpg,"tensor([ 34.9314, 470.1880, 106.8875, 482.2726])",fp
